"scenario","Rt","Vaccine","date","deaths_med","deaths_baseline_med","deaths_averted_med","deaths_025","deaths_baseline_025","deaths_averted_025","deaths_25","deaths_baseline_25","deaths_averted_25","deaths_75","deaths_baseline_75","deaths_averted_75","deaths_975","deaths_baseline_975","deaths_averted_975"
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-01-25",285,24580,24262,218,24238,23749,252,24439,24129,338,24682,24394,529,24958,24631
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-01-26",280,24213,23923,212,23868,23354,247,24086,23775,332,24310,24031,527,24586,24293
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-01-27",275,23837,23558,206,23509,22979,242,23719,23411,326,23932,23656,524,24200,23930
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-01-28",269,23449,23182,201,23132,22625,238,23324,23034,322,23550,23279,522,23815,23574
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-01-29",264,23063,22803,195,22758,22279,233,22941,22650,315,23150,22894,519,23437,23202
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-01-30",260,22660,22414,191,22371,21910,228,22551,22264,309,22763,22513,516,23055,22822
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-01-31",256,22276,22030,186,21990,21542,224,22155,21873,304,22389,22134,521,22672,22439
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-01",252,21895,21648,182,21615,21178,220,21769,21491,298,22026,21758,519,22295,22064
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-02",251,21525,21270,179,21241,20823,217,21395,21129,294,21661,21381,517,21926,21700
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-03",249,21165,20905,176,20874,20481,215,21044,20773,292,21290,21032,516,21557,21341
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-04",248,20816,20544,173,20516,20150,212,20709,20423,289,20927,20680,515,21197,20991
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-05",246,20473,20203,171,20176,19836,210,20359,20087,287,20586,20332,515,20852,20651
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-06",244,20145,19879,169,19855,19530,208,20030,19749,286,20278,20013,517,20522,20327
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-07",243,19833,19570,167,19551,19227,207,19723,19437,285,19959,19691,534,20207,20014
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-08",245,19537,19272,165,19260,18936,206,19422,19135,286,19648,19397,538,19909,19711
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-09",245,19256,18984,164,18981,18648,206,19135,18856,287,19362,19116,541,19619,19414
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-10",249,18994,18711,163,18720,18358,207,18872,18589,288,19102,18857,545,19336,19120
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-11",251,18755,18465,163,18468,18073,209,18616,18349,292,18864,18622,550,19069,18857
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-12",255,18521,18233,164,18237,17818,211,18379,18110,299,18644,18391,556,18836,18625
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-13",261,18311,18009,168,18021,17577,214,18174,17872,307,18433,18184,564,18632,18429
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-14",266,18118,17828,170,17813,17340,217,17980,17659,313,18230,17979,572,18443,18240
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-15",272,17938,17626,172,17610,17116,220,17791,17473,322,18061,17789,582,18280,18072
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-16",278,17776,17457,175,17417,16895,225,17612,17308,328,17890,17624,594,18121,17918
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-17",284,17629,17299,179,17223,16693,229,17471,17154,334,17733,17471,608,17968,17776
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-18",291,17485,17149,183,17057,16510,235,17322,17005,345,17599,17327,624,17838,17643
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-19",298,17356,17012,186,16892,16342,241,17196,16860,371,17483,17187,656,17716,17516
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-20",308,17245,16885,190,16739,16189,248,17070,16724,388,17377,17062,693,17601,17397
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-21",319,17142,16763,194,16602,16053,256,16967,16609,400,17278,16962,750,17496,17287
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-22",332,17046,16656,199,16484,15922,266,16879,16493,446,17196,16877,801,17410,17188
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-23",346,16962,16569,202,16410,15831,276,16800,16391,457,17125,16762,850,17342,17105
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-24",364,16917,16501,210,16403,15771,288,16777,16335,468,17070,16708,898,17290,17037
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-25",386,16879,16438,221,16379,15705,302,16766,16265,485,17029,16628,967,17253,16980
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-26",407,16853,16385,230,16382,15684,315,16737,16229,522,17002,16580,1041,17231,16936
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-27",427,16851,16353,253,16373,15648,339,16755,16202,548,16997,16551,1104,17215,16928
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-02-28",447,16858,16375,273,16379,15619,361,16765,16189,572,17004,16542,1137,17228,16921
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-01",473,16896,16386,285,16457,15656,377,16785,16175,603,17041,16530,1228,17260,16914
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-02",500,16939,16414,297,16507,15676,402,16833,16201,619,17093,16571,1255,17302,16946
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-03",527,17011,16469,310,16572,15713,419,16901,16237,640,17147,16612,1274,17365,16984
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-04",551,17087,16516,324,16649,15777,449,16989,16298,673,17215,16673,1318,17452,17054
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-05",569,17181,16587,337,16743,15854,471,17075,16363,711,17310,16728,1356,17562,17131
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-06",586,17284,16679,351,16856,15950,485,17186,16445,743,17413,16822,1389,17681,17212
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-07",609,17417,16780,370,16980,16046,507,17312,16518,771,17534,16936,1417,17813,17337
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-08",636,17557,16900,389,17128,16171,529,17442,16609,793,17662,17061,1441,17950,17474
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-09",665,17693,17020,409,17277,16288,547,17588,16730,814,17802,17181,1460,18082,17601
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-10",685,17837,17143,425,17405,16382,564,17743,16855,834,17942,17312,1474,18220,17724
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-11",703,17977,17272,439,17540,16497,576,17892,17004,866,18084,17440,1483,18369,17857
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-12",715,18151,17409,455,17699,16648,587,18040,17116,896,18264,17586,1488,18527,17997
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-13",730,18314,17551,469,17869,16793,597,18210,17282,905,18428,17728,1509,18688,18149
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-14",751,18501,17730,475,18047,16967,602,18403,17471,925,18613,17898,1528,18854,18320
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-15",778,18707,17910,478,18248,17149,618,18594,17660,956,18812,18096,1545,19032,18506
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-16",795,18922,18120,480,18483,17346,637,18802,17828,968,19038,18307,1568,19253,18717
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-17",803,19162,18320,482,18716,17559,653,19043,18065,994,19294,18561,1578,19485,18951
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-18",811,19410,18546,483,18958,17777,662,19278,18274,1029,19551,18797,1588,19845,19233
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-19",825,19708,18808,483,19213,18022,669,19558,18542,1056,19827,19080,1617,20285,19639
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-20",837,19989,19110,478,19479,18320,682,19795,18801,1069,20134,19395,1643,20737,20086
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-21",845,20318,19402,474,19775,18597,690,20085,19061,1054,20483,19737,1661,21216,20526
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-22",857,20678,19736,476,20071,18899,699,20406,19437,1058,20849,20096,1674,21712,20967
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-23",869,21073,20132,479,20363,19268,702,20768,19756,1064,21266,20533,1684,22204,21412
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-24",879,21498,20617,479,20781,19593,700,21303,20270,1062,21677,20946,1688,22732,21897
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-25",882,22006,21126,477,21324,20109,709,21764,20771,1078,22307,21528,1688,23295,22423
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-26",883,22537,21731,475,21879,20651,709,22320,21366,1105,23198,22254,1684,23936,22989
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-27",890,23046,22271,472,22370,21118,707,22817,21886,1124,24122,23161,1676,24568,23653
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-28",895,23593,22833,474,22874,21677,708,23340,22417,1125,24820,23973,1666,25217,24338
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-29",900,24172,23432,476,23465,22226,714,23942,22983,1122,25508,24615,1663,25871,25014
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-30",899,24903,24097,479,24057,22881,714,24516,23639,1113,26157,25246,1663,26540,25680
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-03-31",896,25653,24846,481,24813,23517,714,25235,24280,1114,26881,25942,1645,27220,26424
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-01",898,27053,25873,484,25650,24223,717,25999,25201,1115,27564,26675,1623,28023,27230
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-02",905,28022,27032,488,26370,25167,719,26861,25980,1108,28352,27441,1599,28973,28186
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-03",908,28858,27922,493,27104,26066,714,28233,27115,1098,29266,28364,1574,29736,28972
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-04",910,29736,28759,498,27959,26841,715,29202,28225,1094,30229,29259,1554,30663,29800
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-05",912,30533,29561,502,29498,28341,720,30083,29186,1094,31065,30158,1538,31383,30699
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-06",915,31402,30474,501,30422,29104,721,30992,29969,1117,31786,30906,1531,32197,31440
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-07",914,32175,31184,499,31119,29800,722,31738,30692,1132,32611,31663,1513,32859,32146
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-08",912,32884,31870,492,31851,30525,720,32437,31423,1139,33266,32315,1502,33570,32910
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-09",911,33590,32589,486,32597,31261,720,33119,32129,1147,33905,32947,1506,34241,33541
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-10",909,34271,33296,479,33327,32007,717,33829,32849,1145,34550,33590,1507,34885,34156
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-11",904,34911,33946,472,34029,32784,716,34571,33561,1155,35175,34242,1499,35502,34770
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-12",900,35550,34613,466,34737,33554,717,35293,34314,1141,35798,34898,1489,36124,35411
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-13",894,36280,35302,459,35414,34318,711,35992,35024,1139,36447,35588,1475,36767,36063
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-14",891,36951,36008,453,36098,35055,702,36676,35699,1135,37125,36306,1459,37424,36714
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-15",886,37641,36714,445,36785,35775,694,37417,36398,1130,37815,37034,1439,38106,37410
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-16",879,38349,37439,440,37503,36542,684,38156,37110,1113,38523,37752,1420,38840,38124
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-17",866,39070,38158,434,38235,37327,686,38874,37834,1109,39259,38477,1408,39632,38858
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-18",851,39772,38912,431,38977,38074,683,39592,38553,1113,39952,39196,1395,40388,39574
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-19",835,40507,39652,430,39736,38796,678,40301,39270,1087,40673,39956,1394,41144,40333
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-20",840,41235,40373,429,40485,39474,667,41038,40008,1078,41418,40709,1375,41905,41106
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-21",830,41975,41111,425,41220,40132,656,41750,40769,1068,42150,41456,1367,42699,41890
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-22",819,42720,41847,423,41948,40861,640,42474,41543,1061,42900,42200,1372,43477,42685
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-23",814,43440,42589,420,42696,41589,635,43239,42271,1043,43644,42961,1433,44242,43440
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-24",808,44184,43335,418,43465,42327,634,43977,43024,1030,44411,43718,1476,44994,44170
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-25",802,44945,44073,411,44227,43066,625,44737,43784,1023,45150,44460,1492,45736,44899
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-26",786,45656,44833,404,44980,43799,612,45446,44536,1008,45900,45207,1503,46445,45658
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-27",769,46356,45555,397,45706,44497,602,46142,45271,991,46595,45947,1575,47161,46390
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-28",760,47054,46271,391,46404,45137,603,46839,45980,969,47302,46678,1620,47893,47124
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-29",750,47745,46972,385,47066,45789,597,47491,46694,966,48014,47385,1642,48641,47886
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-04-30",745,48456,47667,379,47701,46450,582,48151,47380,961,48715,48060,1654,49406,48665
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-01",745,49119,48341,373,48333,47120,573,48795,48042,952,49427,48756,1649,50188,49439
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-02",738,49813,49045,366,48966,47764,560,49495,48674,938,50107,49450,1637,50976,50224
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-03",738,50493,49732,361,49673,48388,551,50165,49351,951,50793,50166,1623,51759,50991
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-04",735,51175,50439,356,50334,49013,548,50825,50031,966,51496,50841,1613,52532,51747
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-05",730,51879,51130,351,51000,49652,549,51470,50705,967,52225,51492,1644,53297,52489
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-06",722,52597,51834,342,51672,50302,542,52126,51391,967,52938,52182,1661,54053,53214
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-07",708,53280,52530,332,52317,50957,532,52817,52071,961,53643,52933,1657,54784,53916
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-08",711,53949,53209,325,52942,51615,523,53521,52735,954,54316,53643,1645,55471,54585
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-09",713,54561,53846,319,53542,52238,515,54188,53360,948,54942,54305,1624,56075,55190
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-10",710,55087,54372,315,54064,52767,505,54714,53890,939,55478,54842,1606,56575,55688
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-11",706,55490,54785,324,54467,53158,505,55091,54296,933,55869,55250,1593,56947,56049
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-12",700,55739,55044,321,54705,53397,506,55315,54544,931,56104,55522,1584,57180,56270
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-13",696,55845,55116,310,54778,53493,506,55393,54637,932,56194,55627,1573,57281,56358
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-14",696,55822,55084,299,54722,53466,506,55383,54576,948,56191,55612,1561,57262,56336
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-15",699,55686,54967,288,54512,53347,511,55193,54431,952,56009,55475,1547,57138,56224
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-16",696,55471,54750,280,54228,53162,516,54994,54195,968,55795,55274,1531,56918,56022
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-17",695,55155,54438,273,53897,52887,523,54682,53886,958,55503,54992,1514,56606,55730
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-18",697,54770,54058,267,53515,52496,529,54263,53487,954,55132,54608,1496,56213,55353
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-19",700,54316,53615,262,53092,52056,534,53809,53030,952,54708,54146,1476,55757,54897
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-20",705,53801,53099,256,52637,51570,539,53330,52553,958,54218,53631,1466,55237,54395
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-21",718,53251,52554,251,52157,51043,546,52821,52004,958,53669,53073,1471,54644,53829
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-22",725,52674,51994,246,51651,50486,543,52277,51430,962,53068,52454,1478,53989,53175
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-23",732,52031,51379,242,51088,49892,534,51694,50825,978,52420,51804,1469,53285,52476
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-24",733,51330,50686,241,50476,49250,526,51043,50168,985,51727,51118,1467,52543,51756
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-25",732,50599,49948,240,49797,48555,519,50343,49466,989,51001,50387,1471,51762,51027
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-26",731,49827,49174,240,49031,47812,510,49590,48710,988,50227,49606,1504,50946,50262
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-27",744,49011,48361,240,48208,47005,514,48791,47893,984,49413,48787,1540,50107,49456
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-28",744,48156,47521,241,47345,46151,517,47953,47048,980,48564,47935,1561,49248,48627
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-29",745,47292,46654,242,46459,45292,521,47100,46172,993,47702,47065,1584,48382,47778
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-30",751,46420,45777,243,45567,44425,525,46235,45282,1007,46843,46186,1606,47516,46916
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-05-31",753,45547,44890,244,44680,43560,533,45357,44401,1023,45979,45313,1629,46642,46050
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-01",757,44680,44023,246,43838,42702,536,44496,43549,1029,45119,44455,1652,45776,45183
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-02",762,43838,43171,248,43012,41855,541,43652,42678,1034,44265,43600,1675,44915,44314
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-03",766,43000,42327,250,42203,41018,545,42821,41845,1052,43415,42746,1699,44056,43449
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-04",762,42195,41495,254,41476,40286,550,42006,41041,1062,42576,41893,1722,43200,42589
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-05",757,41420,40694,258,40707,39466,556,41227,40249,1082,41749,41056,1734,42347,41724
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-06",765,40634,39909,264,39954,38650,563,40454,39499,1095,40923,40252,1739,41498,40849
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-07",777,39906,39120,269,39193,37834,571,39666,38715,1100,40118,39443,1745,40658,40001
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-08",787,39097,38291,270,38480,37012,582,38855,37918,1128,39303,38620,1751,39808,39151
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-09",796,38325,37470,272,37698,36177,603,38056,37081,1156,38500,37800,1755,38980,38306
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-10",809,37515,36692,276,36863,35356,605,37279,36307,1179,37698,36984,1759,38143,37470
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-11",818,36729,35918,281,36010,34534,611,36464,35517,1199,36913,36181,1766,37314,36649
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-12",831,35985,35125,284,35326,33723,636,35709,34666,1227,36124,35376,1960,36516,35903
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-13",850,35246,34359,288,34535,32859,652,34987,33860,1253,35407,34624,2037,35802,35182
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-14",880,34477,33613,292,33658,32045,675,34199,33064,1296,34679,33893,2102,35116,34482
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-15",898,33768,32889,297,32810,31176,689,33435,32301,1294,34001,33203,2164,34563,33792
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-16",924,33038,32144,301,31990,30384,702,32675,31583,1311,33336,32465,2225,34039,33197
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-17",937,32336,31425,306,31204,29624,713,31958,30865,1333,32679,31781,2284,33538,32678
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-18",938,31650,30749,311,30459,28894,725,31302,30167,1394,32031,31124,2341,33032,32177
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-19",952,30990,30083,316,29744,28205,732,30630,29473,1430,31436,30444,2396,32545,31692
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-20",990,30394,29465,320,29220,27614,752,30083,28895,1475,30841,29837,2382,32105,31222
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-21",1005,29844,28907,326,28845,27134,763,29554,28364,1502,30289,29299,2356,31686,30772
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-22",1011,29385,28426,335,28514,26710,781,29148,27931,1522,29814,28812,2459,31290,30323
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-23",1029,29058,28038,344,28179,26368,784,28778,27543,1542,29519,28472,2577,30902,29896
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-24",1048,28763,27723,350,27915,26103,782,28489,27230,1564,29261,28140,2636,30535,29503
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-25",1061,28561,27457,353,27699,25985,789,28241,26976,1580,29050,27969,2685,30265,29208
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-26",1087,28401,27288,355,27468,25830,801,28100,26787,1607,28903,27742,2738,30008,28959
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-27",1095,28265,27140,356,27318,25573,817,27948,26561,1636,28799,27607,2770,29810,28757
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-28",1122,28153,27000,357,27273,25286,803,27828,26412,1659,28654,27438,2797,29595,28584
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-29",1133,28049,26897,357,27165,25111,840,27732,26221,1682,28536,27306,2845,29483,28458
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-06-30",1162,27988,26827,357,27075,25014,843,27707,26182,1688,28399,27254,2907,29404,28372
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-07-01",1177,27993,26783,356,27006,24936,838,27702,26183,1690,28401,27203,2974,29335,28258
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-07-02",1182,27954,26730,356,26962,24892,832,27693,26167,1740,28293,27161,3045,29337,28129
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-07-03",1186,27938,26702,356,26939,24840,828,27728,26143,1788,28386,27191,3121,29256,28005
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-07-04",1190,27992,26717,364,26975,24810,828,27772,26146,1845,28425,27236,3196,29186,27992
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-07-05",1205,28104,26831,371,27000,24751,839,27845,26182,1877,28484,27330,3316,29180,28027
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-07-06",1235,28246,26928,370,27081,24761,871,27997,26245,1872,28602,27448,3430,29240,28127
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-07-07",1246,28425,27114,370,27178,24829,896,28149,26428,1900,28806,27596,3534,29357,28305
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-07-08",1247,28653,27364,370,27309,24941,898,28338,26518,1930,28992,27797,3631,29535,28543
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-07-09",1283,28905,27617,371,27379,25094,927,28546,26655,1960,29209,27998,3724,29718,28880
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-07-10",1330,29164,27735,375,27464,25278,961,28743,26844,1990,29502,28225,3802,29940,29141
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-07-11",1385,29417,27997,382,27660,25475,998,28962,27088,2049,29812,28516,3835,30240,29436
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-07-12",1432,29692,28279,397,27869,25813,1034,29252,27335,2079,30148,28805,3861,30603,29805
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-07-13",1498,30032,28539,413,28102,25999,1038,29558,27562,2128,30484,29084,3901,30990,30182
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-07-14",1496,30351,28777,427,28360,26137,1056,29877,27822,2141,30854,29394,3999,31389,30571
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-07-15",1511,30716,29092,439,28653,26399,1081,30276,28088,2222,31242,29743,4088,31794,30966
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-07-16",1543,31087,29373,451,29016,26705,1123,30633,28442,2337,31652,30136,4180,32200,31359
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-07-17",1601,31518,29680,463,29403,27013,1166,31029,28783,2438,32067,30570,4289,32611,31740
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-07-18",1676,31945,30048,476,29790,27328,1185,31411,29121,2539,32470,30924,4390,32999,32115
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-07-19",1767,32397,30428,487,30177,27662,1206,31817,29506,2598,32870,31334,4481,33381,32487
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-07-20",1826,32794,30771,489,30566,28026,1235,32273,29930,2648,33240,31673,4561,33762,32873
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-07-21",1861,33222,31143,490,30965,28327,1244,32688,30250,2837,33636,32068,4635,34140,33287
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-07-22",1879,33630,31544,491,31365,28505,1273,33158,30583,2899,34016,32502,4712,34524,33690
10,"History Based","100-Day Mission Total (Manu. & Infr.)","2021-07-23",1894,34024,31943,497,31754,28705,1317,33730,30903,2985,34423,32916,4844,34960,34065
